Test method	Hit method	Comment	Jaccard index	Jaccard containment AB	Jaccard containment BA	curated
TIGR00913	PTHR43341	C	0.217021276595745	1	0.217021276595745	
TIGR00913	PTHR43341:SF31	P	0.117647058823529	0.117647058823529	1	
PTHR18934	PTHR18934:SF136		0.0517015706806283	0.0520078999341672	0.897727272727273	
SFLDG01017	PTHR12001:SF67	P	0.0103626943005181	0.0103626943005181	1	
SFLDG01017	PTHR11525:SF3		0.0102040816326531	0.0103626943005181	0.4	
SFLDG01017	PTHR43281:SF1		0.122448979591837	0.124352331606218	0.888888888888889	
SFLDG01017	PTHR11525:SF11		0.0746268656716418	0.077720207253886	0.652173913043478	
SFLDG01017	PTHR11525:SF2		0.0153846153846154	0.0155440414507772	0.6	
SFLDG01017	PTHR43281:SF4	P	0.0103626943005181	0.0103626943005181	1	
SFLDG01017	SFLDS00005	C	0.509234828496042	1	0.509234828496042	
SFLDG01017	PTHR11525:SF0		0.178743961352657	0.191709844559585	0.725490196078431	
SFLDG01017	PTHR43281:SF2		0.154228855721393	0.160621761658031	0.794871794871795	
SFLDG01017	PTHR11525		0.277533039647577	0.326424870466321	0.649484536082474	
SFLDG01017	PTHR12001:SF47		0.0153374233128834	0.0259067357512953	0.036231884057971	
SFLDG01017	PTHR12001:SF45		0.00512820512820513	0.00518134715025907	0.333333333333333	
SFLDG01017	PTHR43281		0.293577981651376	0.33160621761658	0.719101123595506	
SFLDG01017	PTHR12001:SF66		0.0597014925373134	0.0621761658031088	0.6	
SFLDG01017	PTHR12001		0.11804008908686	0.274611398963731	0.171521035598705	
SFLDG01017	PTHR12001:SF44		0.144067796610169	0.176165803108808	0.441558441558442	
SFLDG01017	PTHR43281:SF8		0.0360824742268041	0.0362694300518135	0.875	
SFLDG01017	PTHR15591:SF15		0.024896265560166	0.0310880829015544	0.111111111111111	
SFLDG01017	PTHR15591		0.019047619047619	0.0310880829015544	0.046875	
PTHR11895	PTHR11895:SF104	P	0.0232558139534884	0.0233009708737864	0.923076923076923	
PTHR31225:SF9	PTHR31225	C	0.0412844036697248	0.947368421052632	0.0413793103448276	
PTHR31225:SF9	SFLDG01019		0.0392156862745098	0.526315789473684	0.040650406504065	
PTHR31225:SF22	PTHR31225		0.161797752808989	0.878048780487805	0.16551724137931	
PTHR31225:SF22	SFLDG01019		0.171428571428571	0.585365853658537	0.195121951219512	
PTHR31225:SF22	SFLDG01604		0.036036036036036	0.0487804878048781	0.121212121212121	
PTHR11902:SF6	SFLDF00002		0.00980392156862745	0.666666666666667	0.00985221674876847	
PTHR11902:SF6	SFLDG00178	C	0.0138248847926267	1	0.0138248847926267	
PTHR11902:SF6	TIGR01060		0.00943396226415094	0.666666666666667	0.00947867298578199	
PTHR11902:SF6	PTHR11902	C	0.00837988826815642	1	0.00837988826815642	
PTHR11902:SF6	SFLDS00001		0.00625	0.666666666666667	0.00626959247648903	
PTHR43741:SF2	PTHR43741	C	0.194444444444444	1	0.194444444444444	
SFLDF00310	PTHR13932	C	0.0377358490566038	1	0.0377358490566038	
SFLDF00310	SFLDG01065		0.02	0.25	0.0212765957446809	
SFLDF00310	SFLDG01082		0.00864553314121038	0.75	0.00867052023121387	
SFLDF00310	PTHR13932:SF1	E	1	1	1	
SFLDF00310	TIGR03994	E	1	1	1	
SFLDF00310	SFLDS00029	C	0.00305576776165011	1	0.00305576776165011	
SFLDF00315	SFLDG01067	C	0.00378787878787879	1	0.00378787878787879	
SFLDF00315	SFLDG01216	C	0.5	1	0.5	
SFLDF00315	PTHR11228:SF7	C	0.0294117647058824	1	0.0294117647058824	
SFLDF00315	SFLDG01386	C	0.00666666666666667	1	0.00666666666666667	
SFLDF00315	PTHR11228	C	0.0153846153846154	1	0.0153846153846154	
SFLDF00315	SFLDS00029	C	0.000763941940412529	1	0.000763941940412529	
PTHR11902:SF32	SFLDF00002		0.0194174757281553	0.571428571428571	0.0197044334975369	
PTHR11902:SF32	SFLDG00178		0.0228310502283105	0.714285714285714	0.0230414746543779	
PTHR11902:SF32	TIGR01060		0.0234741784037559	0.714285714285714	0.023696682464455	
PTHR11902:SF32	PTHR11902	C	0.0195530726256983	1	0.0195530726256983	
PTHR11902:SF32	SFLDS00001		0.0155763239875389	0.714285714285714	0.0156739811912226	
SFLDF00554	PTHR13794	C	0.0151515151515152	1	0.0151515151515152	
SFLDF00554	PTHR13794:SF50	C	0.0588235294117647	1	0.0588235294117647	
SFLDF00554	SFLDG00179	C	0.015625	1	0.015625	
PTHR43775:SF7	PTHR43775		0.161936560934891	0.723880597014925	0.172597864768683	
PTHR33406	PTHR33406:SF9	P	0.0506329113924051	0.0506329113924051	1	
PTHR11731	PTHR11731:SF110	P	0.0898058252427184	0.0898058252427184	1	
PTHR43546:SF2	PTHR43546	C	0.264705882352941	1	0.264705882352941	
PTHR31313:SF45	PTHR31313		0.0274390243902439	0.6	0.0279503105590062	
PTHR11902:SF21	SFLDF00002		0.00980392156862745	0.666666666666667	0.00985221674876847	
PTHR11902:SF21	SFLDG00178		0.00917431192660551	0.666666666666667	0.00921658986175115	
PTHR11902:SF21	TIGR01060		0.00943396226415094	0.666666666666667	0.00947867298578199	
PTHR11902:SF21	PTHR11902	C	0.00837988826815642	1	0.00837988826815642	
PTHR11902:SF21	SFLDS00001		0.00625	0.666666666666667	0.00626959247648903	
SFLDF00404	TIGR03471	E	1	1	1	
SFLDF00404	PTHR43409	C	0.0161290322580645	1	0.0161290322580645	
SFLDF00404	SFLDG01123	C	0.027027027027027	1	0.027027027027027	
SFLDF00404	SFLDG01082	C	0.00289017341040462	1	0.00289017341040462	
SFLDF00404	PTHR43409:SF8	C	0.0714285714285714	1	0.0714285714285714	
SFLDF00404	SFLDS00029	C	0.000763941940412529	1	0.000763941940412529	
PTHR10504:SF84	PTHR10504	C	0.0765864332603939	0.972222222222222	0.0767543859649123	
PTHR43871:SF1	PTHR43871		0.421052631578947	0.888888888888889	0.444444444444444	
PTHR43409	TIGR03471	P	0.0161290322580645	0.0161290322580645	1	
PTHR43409	TIGR02026	P	0.0483870967741935	0.0483870967741935	1	
PTHR43409	PTHR43409:SF7	P	0.238095238095238	0.241935483870968	0.9375	
PTHR43409	SFLDF00303	P	0.161290322580645	0.161290322580645	1	
PTHR43409	TIGR03975	P	0.0161290322580645	0.0161290322580645	1	
PTHR43409	TIGR04014	P	0.0161290322580645	0.0161290322580645	1	
PTHR43409	PTHR43409:SF3	P	0.145161290322581	0.145161290322581	1	
PTHR43409	PTHR43409:SF1	P	0.032258064516129	0.032258064516129	1	
PTHR43409	SFLDF00404	P	0.0161290322580645	0.0161290322580645	1	
PTHR43409	SFLDG01123	P	0.596774193548387	0.596774193548387	1	
PTHR43409	SFLDG01082	C	0.172413793103448	0.967741935483871	0.173410404624277	
PTHR43409	PTHR43409:SF9	P	0.032258064516129	0.032258064516129	1	
PTHR43409	PTHR43409:SF8	P	0.225806451612903	0.225806451612903	1	
PTHR43409	PTHR43409:SF2	P	0.032258064516129	0.032258064516129	1	
PTHR43409	SFLDG01095	P	0.112903225806452	0.112903225806452	1	
PTHR43409	SFLDF00326	P	0.032258064516129	0.032258064516129	1	
PTHR43409	PTHR43409:SF4	P	0.129032258064516	0.129032258064516	1	
PTHR43409	TIGR04013	P	0.0967741935483871	0.0967741935483871	1	
PTHR43409	SFLDG01217	P	0.0161290322580645	0.0161290322580645	1	
PTHR43409	SFLDF00324	P	0.0161290322580645	0.0161290322580645	1	
PTHR43409	SFLDF00302	P	0.0161290322580645	0.0161290322580645	1	
PTHR43409	TIGR04190	P	0.032258064516129	0.032258064516129	1	
PTHR43409	SFLDS00029	C	0.0449695121951219	0.951612903225806	0.0450725744843392	
PTHR43409	PTHR43409:SF6	P	0.129032258064516	0.129032258064516	1	
PTHR11525:SF2	SFLDG01017		0.0153846153846154	0.6	0.0155440414507772	
PTHR11525:SF2	SFLDS00005		0.0105263157894737	0.8	0.0105540897097625	
PTHR11525:SF2	PTHR11525		0.0408163265306122	0.8	0.0412371134020619	
TIGR02666	SFLDG01383	C	0.865979381443299	0.933333333333333	0.923076923076923	
TIGR02666	SFLDF00276	P	0.0111111111111111	0.0111111111111111	1	
TIGR02666	SFLDG01067	C	0.315985130111524	0.944444444444444	0.321969696969697	
TIGR02666	PTHR22960	C	0.505681818181818	0.988888888888889	0.508571428571429	
TIGR02666	SFLDG01386	C	0.548387096774194	0.944444444444444	0.566666666666667	
TIGR02666	PTHR22960:SF0	C	0.54601226993865	0.988888888888889	0.549382716049383	
TIGR02666	SFLDS00029	C	0.0638783269961977	0.933333333333333	0.0641711229946524	
PTHR43105:SF4	TIGR01701	E	1	1	1	
PTHR43105:SF4	PTHR43105	C	0.22	1	0.22	
TIGR00110	PTHR21000		0.569444444444444	0.621212121212121	0.872340425531915	
TIGR00110	PTHR21000:SF5		0.347826086956522	0.363636363636364	0.888888888888889	
PTHR13778	PTHR13778:SF1	P	0.125	0.126436781609195	0.916666666666667	
TIGR04041	SFLDG01066	C	0.0909090909090909	1	0.0909090909090909	
TIGR04041	SFLDF00392	E	1	1	1	
TIGR04041	SFLDS00029	C	0.00305576776165011	1	0.00305576776165011	
TIGR04041	PTHR30352	C	0.0493827160493827	1	0.0493827160493827	
TIGR04041	PTHR30352:SF13	C	0.5	1	0.5	
PTHR11360	PTHR11360:SF130	P	0.00815660685154975	0.00816326530612245	0.909090909090909	
TIGR00277	PTHR33594		0.0065359477124183	0.00892857142857143	0.0238095238095238	
SFLDG01123	TIGR03471	P	0.027027027027027	0.027027027027027	1	
SFLDG01123	TIGR02026	P	0.0810810810810811	0.0810810810810811	1	
SFLDG01123	PTHR43409:SF7		0.261904761904762	0.297297297297297	0.6875	
SFLDG01123	SFLDF00303	P	0.27027027027027	0.27027027027027	1	
SFLDG01123	PTHR43409:SF3	P	0.243243243243243	0.243243243243243	1	
SFLDG01123	PTHR43409:SF1	P	0.0540540540540541	0.0540540540540541	1	
SFLDG01123	SFLDF00404	P	0.027027027027027	0.027027027027027	1	
SFLDG01123	PTHR43409	C	0.596774193548387	1	0.596774193548387	
SFLDG01123	SFLDG01082	C	0.106936416184971	1	0.106936416184971	
SFLDG01123	PTHR43409:SF9	P	0.0540540540540541	0.0540540540540541	1	
SFLDG01123	PTHR43409:SF8		0.108695652173913	0.135135135135135	0.357142857142857	
SFLDG01123	SFLDF00326	P	0.0540540540540541	0.0540540540540541	1	
SFLDG01123	TIGR04013		0.0238095238095238	0.027027027027027	0.166666666666667	
SFLDG01123	SFLDF00302	P	0.027027027027027	0.027027027027027	1	
SFLDG01123	TIGR04190	P	0.0540540540540541	0.0540540540540541	1	
SFLDG01123	SFLDS00029	C	0.0259146341463415	0.918918918918919	0.025974025974026	
SFLDG01123	PTHR43409:SF6		0.184210526315789	0.189189189189189	0.875	
PTHR43281:SF4	SFLDG01017	C	0.0103626943005181	1	0.0103626943005181	
PTHR43281:SF4	SFLDS00005	C	0.00527704485488127	1	0.00527704485488127	
PTHR43281:SF4	PTHR43281	C	0.0224719101123595	1	0.0224719101123595	
PTHR23342:SF4	PTHR23342		0.11304347826087	0.8125	0.116071428571429	
SFLDG01082	SFLDF00293		0.00284090909090909	0.00289017341040462	0.142857142857143	
SFLDG01082	SFLDF00295	P	0.0115606936416185	0.0115606936416185	1	
SFLDG01082	TIGR03471	P	0.00289017341040462	0.00289017341040462	1	
SFLDG01082	TIGR02026	P	0.00867052023121387	0.00867052023121387	1	
SFLDG01082	PTHR43020:SF1	P	0.0806916426512968	0.0809248554913295	0.96551724137931	
SFLDG01082	SFLDF00348		0.00574712643678161	0.00578034682080925	0.5	
SFLDG01082	SFLDF00413	P	0.135838150289017	0.135838150289017	1	
SFLDG01082	SFLDG01086		0.0110619469026549	0.0144508670520231	0.045045045045045	
SFLDG01082	PTHR13932:SF9		0.00288184438040346	0.00289017341040462	0.5	
SFLDG01082	PTHR13932		0.118811881188119	0.138728323699422	0.452830188679245	
SFLDG01082	PTHR43409:SF7		0.0402298850574713	0.0404624277456647	0.875	
SFLDG01082	SFLDF00303	P	0.0289017341040462	0.0289017341040462	1	
SFLDG01082	TIGR00538		0.0227272727272727	0.023121387283237	0.571428571428571	
SFLDG01082	PTHR42731:SF4	P	0.0173410404624277	0.0173410404624277	1	
SFLDG01082	TIGR03975	P	0.00289017341040462	0.00289017341040462	1	
SFLDG01082	PTHR43076		0.0132978723404255	0.0144508670520231	0.142857142857143	
SFLDG01082	SFLDG01065		0.0826446280991736	0.0867052023121387	0.638297872340426	
SFLDG01082	PTHR43020:SF3	P	0.00867052023121387	0.00867052023121387	1	
SFLDG01082	SFLDG01060		0.00945626477541371	0.0115606936416185	0.0493827160493827	
SFLDG01082	SFLDF00562		0.0894736842105263	0.0982658959537572	0.5	
SFLDG01082	SFLDF00342		0.0112044817927171	0.0115606936416185	0.266666666666667	
SFLDG01082	TIGR04014	P	0.00289017341040462	0.00289017341040462	1	
SFLDG01082	PTHR43409:SF3	P	0.0260115606936416	0.0260115606936416	1	
SFLDG01082	PTHR43409:SF1	P	0.00578034682080925	0.00578034682080925	1	
SFLDG01082	PTHR43837	P	0.0632183908045977	0.0635838150289017	0.916666666666667	
SFLDG01082	SFLDF00273	P	0.213872832369942	0.213872832369942	1	
SFLDG01082	SFLDF00310		0.00864553314121038	0.00867052023121387	0.75	
SFLDG01082	SFLDF00404	P	0.00289017341040462	0.00289017341040462	1	
SFLDG01082	PTHR43409	P	0.172413793103448	0.173410404624277	0.967741935483871	
SFLDG01082	SFLDG01123	P	0.106936416184971	0.106936416184971	1	
SFLDG01082	SFLDG01098		0.00284900284900285	0.00289017341040462	0.166666666666667	
SFLDG01082	TIGR03551		0.00282485875706215	0.00289017341040462	0.111111111111111	
SFLDG01082	SFLDG01279	P	0.00289017341040462	0.00289017341040462	1	
SFLDG01082	TIGR00539		0.0897097625329815	0.0982658959537572	0.507462686567164	
SFLDG01082	TIGR03904		0.0373563218390805	0.0375722543352601	0.866666666666667	
SFLDG01082	PTHR11135		0.0102669404517454	0.0144508670520231	0.0342465753424658	
SFLDG01082	SFLDG01280		0.0084985835694051	0.00867052023121387	0.3	
SFLDG01082	PTHR11135:SF1		0.00272479564032698	0.00289017341040462	0.0454545454545455	
SFLDG01082	SFLDG01064		0.0132978723404255	0.0144508670520231	0.142857142857143	
SFLDG01082	TIGR03956		0.00573065902578797	0.00578034682080925	0.4	
SFLDG01082	SFLDG01389		0.0136239782016349	0.0144508670520231	0.192307692307692	
SFLDG01082	PTHR42731:SF2	P	0.0144508670520231	0.0144508670520231	1	
SFLDG01082	PTHR43409:SF9	P	0.00578034682080925	0.00578034682080925	1	
SFLDG01082	SFLDF00288		0.0796703296703297	0.0838150289017341	0.617021276595745	
SFLDG01082	PTHR43409:SF8	P	0.0404624277456647	0.0404624277456647	1	
SFLDG01082	TIGR00089	P	0.492795389048991	0.494219653179191	0.994186046511628	
SFLDG01082	TIGR03699		0.0028169014084507	0.00289017341040462	0.1	
SFLDG01082	PTHR42731:SF1	P	0.0345821325648415	0.0346820809248555	0.923076923076923	
SFLDG01082	TIGR01574	P	0.179190751445087	0.179190751445087	1	
SFLDG01082	SFLDF00311		0.00288184438040346	0.00289017341040462	0.5	
SFLDG01082	PTHR43409:SF2	P	0.00578034682080925	0.00578034682080925	1	
SFLDG01082	SFLDF00277		0.0114942528735632	0.0115606936416185	0.666666666666667	
SFLDG01082	SFLDG01095	P	0.0202312138728324	0.0202312138728324	1	
SFLDG01082	TIGR01212		0.00273972602739726	0.00289017341040462	0.05	
SFLDG01082	PTHR32331		0.0373563218390805	0.0375722543352601	0.866666666666667	
SFLDG01082	TIGR03700		0.00859598853868195	0.00867052023121387	0.5	
SFLDG01082	SFLDF00326	P	0.00578034682080925	0.00578034682080925	1	
SFLDG01082	PTHR43726		0.00845070422535211	0.00867052023121387	0.25	
SFLDG01082	SFLDF00330	P	0.00289017341040462	0.00289017341040462	1	
SFLDG01082	PTHR43409:SF4	P	0.023121387283237	0.023121387283237	1	
SFLDG01082	PTHR13932:SF1		0.00864553314121038	0.00867052023121387	0.75	
SFLDG01082	TIGR01579	P	0.0404624277456647	0.0404624277456647	1	
SFLDG01082	TIGR04013	P	0.0173410404624277	0.0173410404624277	1	
SFLDG01082	SFLDG01388		0.00550964187327824	0.00578034682080925	0.105263157894737	
SFLDG01082	TIGR03994		0.00864553314121038	0.00867052023121387	0.75	
SFLDG01082	TIGR04107		0.00288184438040346	0.00289017341040462	0.5	
SFLDG01082	TIGR03960	P	0.0260115606936416	0.0260115606936416	1	
SFLDG01082	PTHR42762		0.00284900284900285	0.00289017341040462	0.166666666666667	
SFLDG01082	TIGR00423		0.0136239782016349	0.0144508670520231	0.192307692307692	
SFLDG01082	SFLDG01091		0.00273224043715847	0.00289017341040462	0.0476190476190476	
SFLDG01082	PTHR13932:SF6		0.0226628895184136	0.023121387283237	0.533333333333333	
SFLDG01082	PTHR13932:SF5		0.0736543909348442	0.0751445086705202	0.787878787878788	
SFLDG01082	SFLDG01217	P	0.00289017341040462	0.00289017341040462	1	
SFLDG01082	PTHR43324	P	0.0173410404624277	0.0173410404624277	1	
SFLDG01082	PTHR42731:SF5	P	0.00578034682080925	0.00578034682080925	1	
SFLDG01082	SFLDF00324	P	0.00289017341040462	0.00289017341040462	1	
SFLDG01082	PTHR11918		0.196850393700787	0.216763005780347	0.681818181818182	
SFLDG01082	SFLDF00302	P	0.00289017341040462	0.00289017341040462	1	
SFLDG01082	PTHR22976		0.00248756218905473	0.00289017341040462	0.0175438596491228	
SFLDG01082	PTHR13932:SF14		0.0215633423180593	0.023121387283237	0.242424242424242	
SFLDG01082	SFLDF00343		0.0138888888888889	0.0144508670520231	0.263157894736842	
SFLDG01082	SFLDG01061	P	0.360230547550432	0.361271676300578	0.992063492063492	
SFLDG01082	TIGR01578	P	0.170520231213873	0.170520231213873	1	
SFLDG01082	PTHR43076:SF1		0.00547945205479452	0.00578034682080925	0.0952380952380952	
SFLDG01082	TIGR04190	P	0.00578034682080925	0.00578034682080925	1	
SFLDG01082	SFLDG01069		0.0373563218390805	0.0375722543352601	0.866666666666667	
SFLDG01082	TIGR03957	P	0.00289017341040462	0.00289017341040462	1	
SFLDG01082	PTHR11135:SF0		0.00896860986547085	0.0115606936416185	0.0384615384615385	
SFLDG01082	PTHR43076:SF7		0.00857142857142857	0.00867052023121387	0.428571428571429	
SFLDG01082	SFLDF00274	P	0.0578034682080925	0.0578034682080925	1	
SFLDG01082	SFLDS00029	C	0.240629685157421	0.927745664739884	0.245225362872422	
SFLDG01082	PTHR42731:SF3	P	0.00578034682080925	0.00578034682080925	1	
SFLDG01082	PTHR42731	P	0.0778097982708934	0.0780346820809249	0.964285714285714	
SFLDG01082	PTHR43020:SF2		0.132394366197183	0.135838150289017	0.839285714285714	
SFLDG01082	PTHR43020		0.224089635854342	0.23121387283237	0.879120879120879	
SFLDG01082	PTHR43409:SF6	P	0.023121387283237	0.023121387283237	1	
SFLDG01082	TIGR01125	P	0.0634005763688761	0.0635838150289017	0.956521739130435	
PTHR11956	TIGR00456	P	0.779487179487179	0.779487179487179	1	
SFLDG01113	PTHR43288:SF2	C	0.833333333333333	1	0.833333333333333	
SFLDG01113	PTHR43288	C	0.384615384615385	1	0.384615384615385	
SFLDG01113	SFLDS00029		0.00305343511450382	0.8	0.00305576776165011	
PTHR10885	PTHR10885:SF0	P	0.198198198198198	0.198198198198198	1	
PTHR10885	TIGR02150	P	0.81981981981982	0.81981981981982	1	
SFLDG01387	PTHR42836:SF1		0.025	0.0555555555555556	0.0434782608695652	
SFLDG01387	SFLDG01385		0.0526315789473684	0.0555555555555556	0.5	
SFLDG01387	SFLDF00542	P	0.0555555555555556	0.0555555555555556	1	
SFLDG01387	SFLDG01067	C	0.0681818181818182	1	0.0681818181818182	
SFLDG01387	PTHR43273:SF3		0.0909090909090909	0.111111111111111	0.333333333333333	
SFLDG01387	PTHR42836		0.0185185185185185	0.0555555555555556	0.027027027027027	
SFLDG01387	PTHR43787:SF5		0.181818181818182	0.222222222222222	0.5	
SFLDG01387	PTHR11228:SF7		0.181818181818182	0.444444444444444	0.235294117647059	
SFLDG01387	SFLDG01386		0.0566037735849057	0.5	0.06	
SFLDG01387	PTHR11228		0.152777777777778	0.611111111111111	0.169230769230769	
SFLDG01387	PTHR11228:SF34		0.103448275862069	0.166666666666667	0.214285714285714	
SFLDG01387	TIGR04311	P	0.0555555555555556	0.0555555555555556	1	
SFLDG01387	PTHR43273		0.037037037037037	0.111111111111111	0.0526315789473684	
SFLDG01387	SFLDF00570	P	0.166666666666667	0.166666666666667	1	
SFLDG01387	TIGR04545	P	0.0555555555555556	0.0555555555555556	1	
SFLDG01387	SFLDF00316	P	0.0555555555555556	0.0555555555555556	1	
SFLDG01387	PTHR43787		0.0851063829787234	0.222222222222222	0.121212121212121	
SFLDG01387	TIGR03962	P	0.0555555555555556	0.0555555555555556	1	
SFLDG01387	SFLDS00029		0.00606520090978014	0.444444444444444	0.00611153552330023	
SFLDG01387	TIGR04317	P	0.111111111111111	0.111111111111111	1	
SFLDG01387	TIGR04053		0.0454545454545455	0.0555555555555556	0.2	
TIGR02351	SFLDG01060	C	0.0987654320987654	1	0.0987654320987654	
TIGR02351	SFLDF00301	E	1	1	1	
TIGR02351	PTHR43583	C	0.5	1	0.5	
TIGR02351	SFLDG01081		0.222222222222222	0.25	0.666666666666667	
TIGR02351	PTHR43583:SF1	E	1	1	1	
TIGR02351	SFLDS00029	C	0.00611153552330023	1	0.00611153552330023	
SFLDG01098	SFLDG01082		0.00284900284900285	0.166666666666667	0.00289017341040462	
SFLDG01098	PTHR42762	E	1	1	1	
SFLDG01098	SFLDS00029	C	0.00458365164247517	1	0.00458365164247517	
PTHR33930	TIGR00778		0.253164556962025	0.526315789473684	0.327868852459016	
TIGR02188	PTHR24095	C	0.529953917050691	0.991379310344828	0.532407407407407	
TIGR03551	SFLDF00293	P	0.777777777777778	0.777777777777778	1	
TIGR03551	PTHR43076		0.222222222222222	0.888888888888889	0.228571428571429	
TIGR03551	SFLDF00342		0.0909090909090909	0.222222222222222	0.133333333333333	
TIGR03551	SFLDG01082		0.00282485875706215	0.111111111111111	0.00289017341040462	
TIGR03551	SFLDG01064		0.189189189189189	0.777777777777778	0.2	
TIGR03551	SFLDG01389	C	0.346153846153846	1	0.346153846153846	
TIGR03551	SFLDG01388	C	0.473684210526316	1	0.473684210526316	
TIGR03551	PTHR43076:SF3	P	0.222222222222222	0.222222222222222	1	
TIGR03551	TIGR00423	C	0.346153846153846	1	0.346153846153846	
TIGR03551	SFLDF00343		0.217391304347826	0.555555555555556	0.263157894736842	
TIGR03551	PTHR43076:SF1		0.25	0.666666666666667	0.285714285714286	
TIGR03551	SFLDS00029		0.0053394355453852	0.777777777777778	0.0053475935828877	
TIGR00364	PTHR42914	C	0.84375	1	0.84375	
TIGR01774	PTHR43641:SF1	P	0.4	0.4	1	
TIGR01774	PTHR43641	C	0.333333333333333	1	0.333333333333333	
SFLDS00005	TIGR01559		0.0201342281879195	0.0237467018469657	0.116883116883117	
SFLDS00005	PTHR12001:SF67	P	0.00527704485488127	0.00527704485488127	1	
SFLDS00005	PTHR11626		0.0192307692307692	0.0237467018469657	0.0918367346938776	
SFLDS00005	PTHR11525:SF3		0.00523560209424084	0.00527704485488127	0.4	
SFLDS00005	PTHR12001:SF59		0.0184210526315789	0.0184696569920844	0.875	
SFLDS00005	PTHR43281:SF1	P	0.068421052631579	0.0686015831134565	0.962962962962963	
SFLDS00005	PTHR11525:SF11		0.0387596899224806	0.0395778364116095	0.652173913043478	
SFLDS00005	PTHR31480		0.0022271714922049	0.00263852242744063	0.0140845070422535	
SFLDS00005	SFLDG01017	P	0.509234828496042	0.509234828496042	1	
SFLDS00005	PTHR11525:SF2		0.0105263157894737	0.0105540897097625	0.8	
SFLDS00005	PTHR43281:SF4	P	0.00527704485488127	0.00527704485488127	1	
